ID,Address,Business Type,Company Name,Local Authorities,Products Sold,Status
11844,"Raeburn House Hotel, 112 Raeburn Place EH4 1HG",Hotel,Pentland Investments,Edinburgh City,Tobacco Only,Active
11845,"1 George Street,  PA9 1AR",Public House,The Railway Inn,Renfrewshire,Tobacco Only,Active
11846,"96 NORTH CASTLE STREET,  AB45 1JJ",Public House,THE RAILWAY INN,Aberdeenshire,Tobacco Only,Active
11847,"36 St John Street, Whithorn DG8 8PF",Public House,The Railway Inn,Dumfries and Galloway,Tobacco Only,Active
11848,"7/9 Grahams Road,  FK1 1LD",Public House,The Railway Tavern,Falkirk,Tobacco Only,Active
11849,"24 East Muirlands Road, Arbroath DD11 5EP",Public House,The Rams Heid,Angus,Tobacco Only,Active
11850,"UNIT 8+9 QUEENS LINK LEISURE PARK,  AB23 5EN",Supermarket and Other Retail Outlets,CDS Superstores Int Ltd,Aberdeen City,Nicotine Vapour Products Only,Active
11851,"The Range, Leafield Road DG1 2DP",Supermarket and Other Retail Outlets,CDS Superstores Int Ltd,Dumfries and Galloway,Nicotine Vapour Products Only,Active
11852,"THE STACK, LOCHEE DD2 3DD",Supermarket and Other Retail Outlets,CDS Superstores Int Ltd,Dundee City,Nicotine Vapour Products Only,Active
11853,"The Range, 25 Milton Link EH15 3QH",Supermarket and Other Retail Outlets,CDS Superstores Int Ltd,Edinburgh City,Nicotine Vapour Products Only,Active
11854,"The Range, Unit 11, Central Retail Park, Grahams Road FK1 1LW",Supermarket and Other Retail Outlets,CDS Superstores Int Ltd,Falkirk,Nicotine Vapour Products Only,Active
11855,"2345 London Road,  G32 8XS",Supermarket and Other Retail Outlets,CDS Superstores Int Ltd,Glasgow City,Nicotine Vapour Products Only,Active
11856,"The Range, Queens Drive Retail Park, Queens Drive KA1 3XB",Supermarket and Other Retail Outlets,CDS Superstores Int Ltd,East Ayrshire,Nicotine Vapour Products Only,Active
11857,"The Range, Unit 11, St. Catherines Retail Park PH1 5XA",Supermarket and Other Retail Outlets,CDS Superstores Int Ltd,Perth and Kinross,Nicotine Vapour Products Only,Active
11858,"The Range, New Ashtree Street ML2 7UR",Supermarket and Other Retail Outlets,CDS Superstores Int Ltd,North Lanarkshire,Nicotine Vapour Products Only,Active
11859,"DEDRIDGE NORTH ROAD,  EH54 6GH",Supermarket and Other Retail Outlets,CDS Superstores Int Ltd,West Lothian,Nicotine Vapour Products Only,Active
11860,"The Range, Unit A, Howard Avenue, East Kilbride G74 4ZA",Supermarket and Other Retail Outlets,CDS Superstores Int Ltd,South Lanarkshire,Nicotine Vapour Products Only,Active
11861,"57 Blackscroft, Eastport DD4 6AT",Nightclub,Imperial Tobacco Limited,Dundee City,Tobacco Only,Inactive
11862,"The Reay Shop, Reay KW14 7RG",Confectionary / Tobacconist / Newsagents,reay shop,Highland,Tobacco Only,Active
11863,"1 Lairox Terrace, Dunipace FK6 6JW",Public House,Compfore Ltd T/A The Red Hoose,Falkirk,Tobacco Only,Active
11864,"Balkerach Street,  FK16 6DF",Restaurant,The Red Lion Inn,Stirling,Tobacco Only,Active
11865,"146 High Street, Tillicoultry FK13 6DU",Public House,Cherwell Tobacco,Clackmannanshire,Tobacco Only,Active
11866,"1 gordon terrace, inverness IV2 3HD",Hotel,The Redcliffe Hotel,Highland,Tobacco Only,Inactive
11867,"1 Cockpen Road,  EH19 3HS",Hotel,Below the Belt Hotels Company LTD,Midlothian,Tobacco Only,Active
11868,"30 main street,  EH47 8AD",Convenience Store,The Ridge Shop,West Lothian,Tobacco Only,Inactive
11869,"29 restalrig road,  EH6 8BB",Other Catering,The Rig,Edinburgh City,Tobacco Only,Active
11870,"6 New Street,  FK9 4NZ",Public House,The Rising Sun (Bridge of Allan) Limited,Stirling,Tobacco Only,Inactive
11871,"26 Stuart Street,  KA28 0AJ",Other Catering,The Ritz Cafe,North Ayrshire,Tobacco Only,Active
11872,"The Roadhouse, 136 John Street EH26 8NJ",Public House,The Roadhouse,Midlothian,Tobacco Only,Active
11873,"136 John Street,  EH26 8NJ",Public House,Cherwell Tobacco,Midlothian,Tobacco Only,Active
11874,"Main Street,  FK20 8QN",Public House,The Rod and Reel,Stirling,Tobacco Only,Active
11875,"296 polmadie road,  G42 0PH",Other Catering,The Roll Shop,Glasgow City,Tobacco Only,Active
11876,"781 Old Edinburgh Road, Viewpark G71 6LB",Public House,The Rolling Barrel Pub Co Ltd,North Lanarkshire,Tobacco Only,Active
11877,"67-71 main street, thornliebank G46 7RX",Public House,arden bar limited,East Renfrewshire,Tobacco Only,Active
11878,"The Roxburghe Hotel & Golf Course,  TD5 8JZ",Hotel,Sunless Development Company LTD,Scottish Borders,Tobacco Only,Inactive
11879,"The Roxburghe Hotel & Golf Course,  TD5 8JZ",Hotel,Sunless Development Company LTD,Scottish Borders,Tobacco Only,Inactive
11880,"28 West Main Street,  ML7 5QD",Public House,Best Western Hilcroft Hotel,North Lanarkshire,Tobacco Only,Active
11881,"1 Glaisnock Street,  KA18 1BP",Hotel,rad limited,East Ayrshire,Tobacco Only,Active
11882,"50 st cuthbert street,  DG6 4DY",Hotel,Nithsdale Vending Ltd,Dumfries and Galloway,Tobacco Only,Active
11883,"127 High Street,  EH1 1JX",Public House,We Are PR Ltd,"Edinburgh City, Midlothian",Tobacco Only,Inactive
11884,"30 fife street, dufftown AB55 4AL",Public House,The Royal Oak,Moray,Tobacco Only,Active
11885,"Station Road,  IV30 8LG",Public House,The Royal Oak,Moray,Tobacco Only,Active
11886,"Duke Street,  AB54 8DL",Public House,The Royal Oak,Aberdeenshire,Tobacco Only,Active
11887,"Burray,  KW17 2SS",Hotel,The Sands Hotel,Orkney Islands,Tobacco Only,Active
11888,"122/126, Stirling Street FK12 5EH",Restaurant,The Scotch Restaurant,Clackmannanshire,Tobacco Only,Inactive
11889,"73 Cockburn Street, Edinburgh EH1 1BU",Public House,Imperial Tobacco Limited,Edinburgh City,Tobacco Only,Active
11890,"1 Arcade, Murray Place FK8 1AX",Off-Licence,Times Like These Festivals Limited,Stirling,Tobacco Only,Active
11891,"299 Canongate,  EH8 8BD",Confectionary / Tobacconist / Newsagents,The Scottish Grocer,Edinburgh City,Tobacco Only,Active
11892,"Quay Street,  IV26 2UE",Public House,The Seaforth,Highland,Tobacco Only,Inactive
11893,"40 main street, cambuslang G72 7EP",Public House,the sefton bar ltd,South Lanarkshire,Tobacco Only,Inactive
11894,"20/22 sunnyside road,  ML5 3DG",Public House,the segton bar,North Lanarkshire,Tobacco And Nicotine Vapour Products,Inactive
11895,"145 Shore Street,  AB43 9BP",Public House,The Ship Inn,Aberdeenshire,Tobacco Only,Active
11896,"8 Deveronside,  AB45 1HP",Public House,The Ship Inn,Aberdeenshire,Tobacco Only,Active
11897,"Halkettshall, Limekilns KY11 3HJ",Public House,The Ship inn,Fife,Tobacco Only,Active
11898,"78-84 High Street,  KY14 6AQ",Public House,Rainheath Ltd,Fife,Tobacco Only,Active
11899,"122 harbour street,  KA12 8PZ",Public House,The ship inn,North Ayrshire,Tobacco Only,Active
11900,"19 Albert Street,  DD4 6NS",Specialist Tobacconists,The Shisha Factory LTD.,Dundee City,Tobacco Only,Inactive
11901,"72 Covenanter Road, Eastfeild ML7 5PA",Convenience Store,The Shoap,North Lanarkshire,Tobacco Only,Inactive
11902,"North Ledaig Caravan Park, Connel PA37 1RU",Convenience Store,The North Ledaig Co Ltd,Argyll and Bute,Tobacco Only,Inactive
11903,"Lochmaddy,  HS6 5AA",Convenience Store,John Morrison,Comhairle nan Eilean Siar,Tobacco Only,Active
11904,"Pier Road,  IV21 2BQ",Confectionary / Tobacconist / Newsagents,D & A Carruthers Ltd,Highland,Tobacco Only,Active
11905,"Gatehouse of Fleet,  DG7 2EX",Convenience Store,Auchenlarie Holiday Park,Dumfries and Galloway,Tobacco Only,Active
11906,"12 girnigoe st,  KW1 4HH",Convenience Store,the shop girnigoe st ltd,Highland,Tobacco Only,Inactive
11907,"Sandyhills Basy Leisure Park, Sandyhills DG5 4NZ",Other Retail,Gillespie Leisure Limited,Dumfries and Galloway,Tobacco Only,Active
11908,"MAIN STREET, SPRINGHOLM DG7 3LP",Convenience Store,the shop @ springholm,Dumfries and Galloway,Tobacco Only,Inactive
11909,"77,HIGH STREET, NEW ABERDOUR AB43 6LD",Convenience Store,DT & EM Flowers,Aberdeenshire,Tobacco Only,Active
11910,"73 clippens road,  PA3 3PY",Convenience Store,the shopping basket,Renfrewshire,Tobacco Only,Active
11911,"49 Church Street,  AB45 2QR",Public House,Jemal Ltd,Aberdeenshire,Tobacco Only,Inactive
11912,"2 MORAINE DRIVE, BLAIRDARDIE G15 6HB",Convenience Store,THE SMALL SHOP,Glasgow City,Tobacco And Nicotine Vapour Products,Active
11913,"Main Road,  PH3 1HE",Hotel,The Smiddy Haugh Hotel,Perth and Kinross,Tobacco Only,Active
11914,"59 Home Street, Tollcross EH3 9JP",Other Retail,RIJD WHOLESALE LIMITED,Edinburgh City,Tobacco And Nicotine Vapour Products,Active
11915,"209,Stirling Street, DENNY FK6 6JR",Public House,Sanderson Vending Limited t/a Select Vending,Falkirk,Tobacco Only,Inactive
11916,"The Sorting Office, 50 Bridge Street FK14 7DG",Confectionary / Tobacconist / Newsagents,The Sorting Office,Clackmannanshire,Tobacco Only,Active
11917,"12 Castle Street,  IV25 3SN",Convenience Store,The Spar Foodmarket,Highland,Tobacco Only,Inactive
11918,"110A High Street, Scotland ABERL OUR",Off-Licence,The Speyside Whisky Shop,Moray,Nicotine Vapour Products Only,Active
11919,"16 High St, The Square DD8 4EY",Convenience Store,The Co-operative Group Food Ltd,Angus,Tobacco And Nicotine Vapour Products,Active
11920,"6 St Ninians Place,  DD9 7AH",Confectionary / Tobacconist / Newsagents,The Squarie Newsagent Ltd,Angus,Tobacco Only,Active
11921,"Squarie newsagent, 6 St. Ninians Place DD9 7AH",Other Retail,The Squarie Newsagent,Angus,Tobacco And Nicotine Vapour Products,Active
11922,"40, High Street AB31 5SR",Hotel,JKS Enterprises Ltd t/a The Stag Hotel,Aberdeenshire,Tobacco Only,Active
11923,"1 Cupar road, largoward KY9 1HX",Public House,The Staghead Inn,Fife,Tobacco Only,Active
11924,"18 old meldrum road, bucksburn AB21 9DU",Public House,John Anderson,Aberdeen City,Tobacco Only,Active
11925,"The Staging Post , 8 Anderson Street  ML6 0AA",Public House,Titus Leisure LTD,North Lanarkshire,Tobacco Only,Active
11926,"Ford, Pathhead EH37 5TX",Hotel,The Stair Arms Hotel Ltd,Midlothian,Tobacco Only,Active
11927,"73 High Street,  KY3 9BD",Public House,The Star,Fife,Tobacco Only,Active
11928,"44 high street,  DG10 9EF",Hotel,Nithsdale Vending Ltd,Dumfries and Galloway,Tobacco Only,Inactive
11929,"150 Grahams Road,  FK2 7EY",Public House,The Star Inn,Falkirk,Tobacco Only,Inactive
11930,"71 Causeyside Street,  PA1 1YT",Other Retail,The Stash Box,Renfrewshire,Tobacco Only,Inactive
11931,"Station Road,  TD7 5DJ",Public House,The Station Bar,Scottish Borders,Tobacco Only,Active
11932,"50-52 Primrose Street,  FK10 1JG",Public House,The Station Bar,Clackmannanshire,Tobacco Only,Inactive
11933,"2 Foundry Loan,  FK5 4AJ",Hotel,The Station Hotel,Falkirk,Tobacco Only,Active
11934,"Carsethorn, Kirkbean DG2 8DS",Public House,The Steamboat Inn,Dumfries and Galloway,Tobacco Only,Inactive
11935,"23G Pagan Walk,  KA18 3PA",Convenience Store,The Store,East Ayrshire,Tobacco Only,Inactive
11936,"29 Main Road,  KA19 8HY",Convenience Store,The Store,South Ayrshire,Tobacco Only,Active
11937,"The Store, Bettyhill KW14 7SS",Convenience Store,The Store,Highland,Tobacco Only,Inactive
11938,"23G Pagan Walk, Muirkirk KA18 3PA",Confectionary / Tobacconist / Newsagents,The Store Muirkirk,East Ayrshire,Tobacco And Nicotine Vapour Products,Active
11939,"Tayinloan, Tarbert PA29 6XG",Convenience Store,Ruttle Plant Holdings Ltd t/a Killean Estate Farms,Argyll and Bute,Tobacco Only,Active
11940,"2b Picardy Place,  EH1 3JT",Public House,The Street,Midlothian,Tobacco Only,Active
11941,"whitehall, stronsay KW17 2AR",Hotel,stronsay hotel,Orkney Islands,Tobacco Only,Active
11942,"The Summoner's, 201 Pitt Street G2 4DS",Entertainment Venue,Dingsheng Trading Limited,Glasgow City,Tobacco Only,Active
11943,"23 Polnoon Street,  G75 0BH",Public House,Bar Plus Ltd,East Renfrewshire,Tobacco Only,Active
11944,"90 Stonelaw Road,  G73 3ED",Confectionary / Tobacconist / Newsagents,The Sweet Centre,South Lanarkshire,Tobacco Only,Active
11945,"48 HILLFOOT STREET,  PA23 7DT",Confectionary / Tobacconist / Newsagents,THE SWEET SPOT,Argyll and Bute,Tobacco And Nicotine Vapour Products,Active
11946,"47 James Street,  KY12 7QE",Confectionary / Tobacconist / Newsagents,The Sweet Stop,Fife,Tobacco Only,Inactive
11947,"3, Dalrymple Street KA26 9EU",Other Retail,Firm of A&PClark,South Ayrshire,Tobacco Only,Inactive
11948,"Unit 27, The Quadrant Centre Main St. ML5 3EG",Confectionary / Tobacconist / Newsagents,C&M Kerr (wholesaler),North Lanarkshire,Tobacco Only,Inactive
11949,"Old Weighbridge, Gremista ZE1 0PX",Other Catering,The Takeaway,Shetland Islands,Tobacco Only,Active
11950,"58 main street,  ML11 8AA",Public House,the talisker inn,South Lanarkshire,Tobacco Only,Active
11951,"32 North Street, Dalry KA24 5DW",Public House,The Tartan Bar,East Ayrshire,Tobacco Only,Active
11952,"4A John Finnie Street,  KA1 1DD",Public House,Tartan Sheep Ltd,East Ayrshire,Tobacco Only,Active
11953,"Meikle Dyke (The Distillery), Dalton DG11 1DU",Restaurant,The OroGin Distilling Co. Ltd. ,Dumfries and Galloway,Tobacco Only,Active
11954,"Rousay,  KW17 2PT",Hotel,The Taversoe,Orkney Islands,Tobacco Only,Active
11955,"1 Birdsfield Street,  ML3 0RD",Other Catering,The terminus,South Lanarkshire,Tobacco Only,Inactive
11956,"17 Maxwell Drive,  G74 4HG",Private Club,The Thistle Social Club,South Lanarkshire,Tobacco Only,Inactive
11957,"28 Thornhill,  PA5 8JG",Public House,The Thorn Inn,Renfrewshire,Tobacco Only,Active
11958,"WESTER SHEILDHILL,  FK1 3AT",Entertainment Venue,CRAFTRELAY LIMITED T/A THE THREE KINGS,Falkirk,Tobacco Only,Inactive
11959,"137-139 Cowgate,  EH1 1JS",Hotel,G1 Group Plc,Edinburgh City,Tobacco Only,Active
11960,"Ormlie Road,  KW14 7QU",Entertainment Venue,The Thurso Cinema Ltd,Highland,Tobacco Only,Active
11961,"st cuthberts street,  DG6 4DX",Public House,Nithsdale Vending Ltd,Dumfries and Galloway,Tobacco Only,Active
11962,"Main Road, Bridge of Tilt PH18 5SX",Convenience Store,Bridge of Tilt Stores,Perth and Kinross,Tobacco Only,Active
11963,"23 M A C C Business Park, Machrihanish PA28 6NU",Convenience Store,The Tin Roof,Argyll and Bute,Tobacco Only,Inactive
11964,"10 Littlemill Road, Drongan KA6 7AP",Public House,The Toll Bar,East Ayrshire,Tobacco Only,Active
11965,"The Toll Bar, 37 New Abbey Road DG2 7LZ",Convenience Store,The Toll Bar,Dumfries and Galloway,Tobacco And Nicotine Vapour Products,Active
11966,"17 chapel street peterhead, 17 Chapel Street AB42 1TH",Convenience Store,The Toon Stores,Aberdeenshire,Tobacco Only,Inactive
11967,"50 Baron Taylor Street,  IV1 1QG",Public House,The Tooth & Claw,Highland,Tobacco Only,Active
11968,"Ford Road,  IV49 9AB",Convenience Store,The Top Shop (Broadford) Ltd,Highland,Tobacco Only,Inactive
11969,"139 Alexander St.,  PA23 7PY",Convenience Store,The Top Shop,Argyll and Bute,Tobacco Only,Inactive
11970,"2 Braeview, Stenhousemuir Larbert FK5 3DT",Confectionary / Tobacconist / Newsagents,day2day,Falkirk,Tobacco Only,Inactive
11971,"Ford Road, Broadford IV49 9AB",Convenience Store,Harrapool Ltd,Highland,Tobacco And Nicotine Vapour Products,Active
11972,"Torridon, Annat IV22 2EY",Hotel,Loch Torridon Hotel Ltd,Highland,Tobacco Only,Active
11973,"8 Possil Road,  G4 9SY",Public House,Tobarco Limited,Glasgow City,Tobacco Only,Active
11974,"81 East High Street,  PH7 3JA",Hotel,TheTower gastro Pub and Apartments,Perth and Kinross,Tobacco Only,Inactive
11975,"131, Church Street EH33 1BL",Public House,The Tower Inn,East Lothian,Tobacco Only,Active
11976,"5 Townhead Street,  DG11 2AG",Forecourt Garage,The Townhead Garage Limited,Dumfries and Galloway,Tobacco Only,Active
11977,"Back Road, St. Margarets Hope KW17 2SP",Convenience Store,The Trading Post,Orkney Islands,Tobacco Only,Active
11978,"The Trading Post, 26 East Church Street AB56 1AB",Other Retail,The Trading Post ,Moray,Nicotine Vapour Products Only,Active
11979,"Matheson Road,  HS1 2LB",Confectionary / Tobacconist / Newsagents,The Trading Post (Stornoway) Ltd,Comhairle nan Eilean Siar,Tobacco Only,Inactive
11980,"7 Graham Street,  ML6 6AB",Public House,The Treasury,North Lanarkshire,Tobacco Only,Inactive
11981,"67-69 Sandgate,  KA7 1BZ",Restaurant,Buzzworks Holdings,South Ayrshire,Tobacco Only,Inactive
11982,"17 arklay street, 17 arklay street DD3 7NJ",Public House,arklay street mini market,Dundee City,Tobacco Only,Inactive
11983,"84 Mitchell Street,  G1 3NA",Nightclub,Lettuce Inn East,Glasgow City,Tobacco Only,Active
11984,"26 MacDowall Street,  PA5 8QL",Private Club,The United Services Club,Renfrewshire,Tobacco Only,Active
11985,"4 MAIN STREET, UPPER LARGO KY8 6EJ",Hotel,THE UPPER LARGO HOTEL & RESTAURANT,Fife,Tobacco Only,Active
11986,"6 Harrow Inn Close,  IV30 1BP",Other Retail,Highland Mobiles,Moray,Nicotine Vapour Products Only,Active
11987,"5 allan street,  PH10 6AB",Other Retail,The Vape Cove,Perth and Kinross,Nicotine Vapour Products Only,Active
11988,"The vape shack , 20 Swan Street DD9 6EF",Other Retail,The vape shack ,Angus,Nicotine Vapour Products Only,Active
11989,"9a High Street,  FK4 1BX",Other Retail,Space Vape Ltd,Falkirk,Nicotine Vapour Products Only,Active
11990,"1a Millgate ,  DD11 1NN",Other Retail,PARK ENTERPRISES SCOTLAND LIMITED,Angus,Nicotine Vapour Products Only,Active
11991,"74 Broughton Street,  EH1 3SA",Other Retail,The Vapour Lounge Distribution,Edinburgh City,Nicotine Vapour Products Only,Active
11992,"261 byers road,  G12 8TL",Other Retail,The Vapour Lounge Distribution,Glasgow City,Nicotine Vapour Products Only,Active
11993,"86 Commercial Street,  DD1 2AP",Other Retail,The Vapour Lounge Distribution,Dundee City,Nicotine Vapour Products Only,Active
11994,"Vapour Lounge, 8 Douglas Street KY12 7EB",Other Retail,The Vapour Lounge Distribution,Fife,Nicotine Vapour Products Only,Active
11995,"3 Bothwell Street,  G2 6NL",Other Retail,The Vapour Lounge Distribution,Glasgow City,Nicotine Vapour Products Only,Active
11996,"97 Lauriston Place,  EH3 9JB",Other Retail,The Vapour Lounge Distribution,Edinburgh City,Nicotine Vapour Products Only,Active
11997,"29 High Street,  PH1 5TJ",Other Retail,The Vapour Lounge Distribution,Perth and Kinross,Nicotine Vapour Products Only,Active
11998,"6 Hamilton Place,  EH3 5AU",Other Retail,The Vapour Lounge Distribution,Edinburgh City,Nicotine Vapour Products Only,Active
11999,"17/1 High Street,  TD9 9BZ",Specialist Tobacconists,The Vapour Shop,Scottish Borders,Nicotine Vapour Products Only,Active
12000,"2 High Street,  TD1 1SD",Specialist Tobacconists,The Vapour Shop,Scottish Borders,Nicotine Vapour Products Only,Active
12001,"6/7 Church Place,  DG1 1JL",Nightclub,Renegade Clubs (Dumfries) LTD,Dumfries and Galloway,Tobacco Only,Active
12002,"28 VICTORIA ROAD,  KY1 1DS",Hotel,THE VICTORIA HOTEL,Fife,Tobacco Only,Active
12003,"16 South Fort Street, Leith EH6 4DN",Public House,DHPC Ltd,Edinburgh City,Tobacco Only,Active
12004,"89 Lanark Road,  ML11 8QQ",Public House,Clydesdale Inns Ltd,South Lanarkshire,Tobacco Only,Inactive
12005,"63 main street, Glenboig ML5 2RD",Convenience Store,The village news,North Lanarkshire,Tobacco Only,Active
12006,"8 st james terrace, lochwinnoch road PA13 4HB",Confectionary / Tobacconist / Newsagents,the village newsagent ltd,Inverclyde,Tobacco Only,Inactive
12007,"9 Stuart street, The village G74 4NG",Confectionary / Tobacconist / Newsagents,The Village Newsagents,South Lanarkshire,Tobacco And Nicotine Vapour Products,Active
12008,"1279 London road glasgow,  G40 3HW",Off-Licence,The village newsagents & offsales ,Glasgow City,Tobacco Only,Active
12009,"broomfield,  G83 8PA",Convenience Store,gigha stores ltd,Argyll and Bute,Tobacco Only,Active
12010,"Main Street,  G83 7AA",Convenience Store,Teighness Stores,Argyll and Bute,Tobacco Only,Inactive
12011,"Unnamed (A84),  FK19 8PR",Convenience Store,The Village Shop,Stirling,Tobacco Only,Active
12012,"Highlands Park,  IV18 0QD",Convenience Store,The Village Shop,Highland,Tobacco Only,Inactive
12013,"Highlandpark,  IV18 0QD",Convenience Store,The Village Shop,Highland,Tobacco Only,Inactive
12014,"20 Main Street, Upper Largo KY8 6EJ",Convenience Store,The Village Shop,Fife,Tobacco Only,Inactive
